id,actualPlayerCount,actualPlayerCountLastChangedAt,batchID,batchIDLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,groupID,groupIDLastChangedAt,lobbyTimerID,lobbyTimerIDLastChangedAt,roundIndex,roundIndexLastChangedAt,stageID,stageIDLastChangedAt,start,startLastChangedAt,starting,startingLastChangedAt,status,statusLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt
01KFEHAM3ZX2QFEZ4F28QFW79D,2,2026-01-20T20:44:19.406453361Z,01KFEHAM0SBSN9QYCK4NGJTWCC,2026-01-20T20:25:20.255534768Z,true,2026-01-20T20:48:12.540248526Z,end of game,2026-01-20T20:48:12.583407625Z,01KFEHAM5R350AKM3JN3KYHT70,2026-01-20T20:25:20.314576923Z,01KFEJD6CE7Q5PVA4MCYZAVMYF,2026-01-20T20:44:13.075605915Z,12,2026-01-20T20:44:19.505941356Z,null,2026-01-20T20:48:12.540248526Z,true,2026-01-20T20:44:19.406453361Z,true,2026-01-20T20:44:19.406453361Z,ended,2026-01-20T20:48:12.583407625Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:20.255534768Z,CG_cooperate,2026-01-20T20:25:20.255534768Z
01KFEJ5C9822567XDA8A9QG0G3,2,2026-01-20T20:54:52.516921711Z,01KFEJ5C7H3Z5SGPPT0TCGAEB2,2026-01-20T20:39:56.968860125Z,true,2026-01-20T20:58:47.439326461Z,end of game,2026-01-20T20:58:47.540166049Z,01KFEJ5CE53EW64FVE7NVPZCFZ,2026-01-20T20:39:57.128549819Z,01KFEJYB71H6MDCCANZYJACVH6,2026-01-20T20:53:35.084836087Z,12,2026-01-20T20:54:52.768250108Z,null,2026-01-20T20:58:47.439326461Z,true,2026-01-20T20:54:52.516921711Z,true,2026-01-20T20:54:52.516921711Z,ended,2026-01-20T20:58:47.540166049Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T20:39:56.968860125Z,CG_selfish,2026-01-20T20:39:56.968860125Z
01KFEJ5DPFFD934S0E2GQ1B9RR,2,2026-01-20T20:51:58.068613189Z,01KFEJ5DKDD8ED3R70AXWWV7TA,2026-01-20T20:39:58.415393471Z,true,2026-01-20T20:54:39.827419326Z,end of game,2026-01-20T20:54:39.880237523Z,01KFEJ5DZH5SAPM4YPQJJDTZFD,2026-01-20T20:39:58.709437682Z,01KFEJTTQX4AE7JAMA1Q0NQ9FQ,2026-01-20T20:51:39.907462121Z,12,2026-01-20T20:51:58.4095791Z,null,2026-01-20T20:54:39.827419326Z,true,2026-01-20T20:51:58.068613189Z,true,2026-01-20T20:51:58.068613189Z,ended,2026-01-20T20:54:39.880237523Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:39:58.415393471Z,noCG_selfish,2026-01-20T20:39:58.415393471Z
01KFEJ5E9BF1S7ZWGC98397B4G,2,2026-01-20T21:05:37.853425832Z,01KFEJ5E832Q64ZNG3ZKPXGHJ5,2026-01-20T20:39:59.01938775Z,true,2026-01-20T21:09:53.2226488Z,end of game,2026-01-20T21:09:53.555372945Z,01KFEJ5EDKS64497V39SJHT65J,2026-01-20T20:39:59.159748249Z,01KFEKJVDXFZNMR99E46DHZ2QZ,2026-01-20T21:04:47.047057056Z,12,2026-01-20T21:05:38.275945152Z,null,2026-01-20T21:09:53.2226488Z,true,2026-01-20T21:05:37.853425832Z,true,2026-01-20T21:05:37.853425832Z,ended,2026-01-20T21:09:53.555372945Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:39:59.01938775Z,CG_cooperate,2026-01-20T20:39:59.01938775Z
01KFEKHY4MJQCE1WZTSDX3MB2Z,2,2026-01-20T21:19:34.91827487Z,01KFEKHPNF8Z2VV0G8FN5RQ3SV,2026-01-20T21:04:17.044233179Z,true,2026-01-20T21:20:11.017881199Z,disconnected,2026-01-20T21:20:10.75895786Z,01KFEKJ2VSBK0261GTBAT4H36Z,2026-01-20T21:04:21.891210948Z,01KFEMDFCDSM5XJH3YE9YEGTDG,2026-01-20T21:19:19.448738815Z,12,2026-01-20T21:19:36.14006998Z,null,2026-01-20T21:20:11.017881199Z,true,2026-01-20T21:19:34.91827487Z,true,2026-01-20T21:19:34.91827487Z,ended,2026-01-20T21:20:10.75895786Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:04:17.044233179Z,noCG_selfish,2026-01-20T21:04:17.044233179Z
01KFEMKRN3B3AX2A5TWH6GW2V4,,,01KFEMKF0GR6CF0MEQZS4M5Z1Y,2026-01-20T21:22:45.539326622Z,false,2026-01-20T21:22:45.539326622Z,,,01KFEMM29BRRHF226WF4NVEBRX,2026-01-20T21:22:55.417200305Z,,,,,,,false,2026-01-20T21:22:45.539326622Z,,,,,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:22:45.539326622Z,noCG_selfish,2026-01-20T21:22:45.539326622Z
01KFEHA1R32D8V3SKQA6BEDXA8,2,2026-01-20T20:28:28.705129278Z,01KFEHA1MRJDJA6FNTED28Z8HF,2026-01-20T20:25:01.443368322Z,true,2026-01-20T20:31:12.096869342Z,end of game,2026-01-20T20:31:12.124611555Z,01KFEHA1XV8VTRAMMD5WM3XXJY,2026-01-20T20:25:01.63075442Z,01KFEHG03SWRPJ11189F5231CB,2026-01-20T20:28:16.3844191Z,12,2026-01-20T20:28:28.783052756Z,null,2026-01-20T20:31:12.096869342Z,true,2026-01-20T20:28:28.705129278Z,true,2026-01-20T20:28:28.705129278Z,ended,2026-01-20T20:31:12.124611555Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:01.443368322Z,noCG_selfish,2026-01-20T20:25:01.443368322Z
01KFEHAMB65F4EHHS2KPJ10RVS,2,2026-01-20T20:51:52.100219972Z,01KFEHAM72H3ZNN8G0T2BCT79K,2026-01-20T20:25:20.486540704Z,true,2026-01-20T20:55:49.251271612Z,disconnected,2026-01-20T20:55:49.133148083Z,01KFEHAMFCXTY4QVKR51XT47CW,2026-01-20T20:25:20.623159578Z,01KFEJTBXEYN5W1AZXCJNA3Z61,2026-01-20T20:51:24.729077818Z,12,2026-01-20T20:51:52.251962064Z,null,2026-01-20T20:55:49.251271612Z,true,2026-01-20T20:51:52.100219972Z,true,2026-01-20T20:51:52.100219972Z,ended,2026-01-20T20:55:49.133148083Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:20.486540704Z,CG_selfish,2026-01-20T20:25:20.486540704Z
01KFEKPB3P1V7ST5S45XNY9WXF,,,01KFEKP9631FDC5MHAJ7BGRGH7,2026-01-20T21:06:41.398613255Z,false,2026-01-20T21:06:41.398613255Z,,,01KFEKPEQWZ9F061NZMX0HJ5W8,2026-01-20T21:06:45.125434856Z,,,,,,,false,2026-01-20T21:06:41.398613255Z,,,,,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T21:06:41.398613255Z,CG_selfish,2026-01-20T21:06:41.398613255Z
01KFEKPB92S6G95K53J8Q0GM7K,,,01KFEKP98SXWQCN47RMG8J9AT4,2026-01-20T21:06:41.570656805Z,false,2026-01-20T21:06:41.570656805Z,,,01KFEKPF7RSWFN0AXAMMAG51TC,2026-01-20T21:06:45.635657807Z,,,,,,,false,2026-01-20T21:06:41.570656805Z,,,,,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:06:41.570656805Z,CG_cooperate,2026-01-20T21:06:41.570656805Z
01KFEJ5C9GH4AY8ZGH2GW9N320,2,2026-01-20T20:49:12.722584221Z,01KFEJ5C7H3Z5SGPPT0TCGAEB2,2026-01-20T20:39:56.976543571Z,true,2026-01-20T20:50:48.491584773Z,disconnected,2026-01-20T20:50:48.346752513Z,01KFEJ5CK23FGR0J3QTMZ2AG7R,2026-01-20T20:39:57.284966277Z,01KFEJHW3E82B1F4F3ENQQNNER,2026-01-20T20:46:46.387990125Z,12,2026-01-20T20:49:13.183715535Z,null,2026-01-20T20:50:48.491584773Z,true,2026-01-20T20:49:12.722584221Z,true,2026-01-20T20:49:12.722584221Z,ended,2026-01-20T20:50:48.346752513Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:39:56.976543571Z,noCG_cooperate,2026-01-20T20:39:56.976543571Z
01KFEKPBM3N1FPRMNQXMR4V22E,,,01KFEKP9D2Z06N5VQ3GT2K4M7H,2026-01-20T21:06:41.92377066Z,false,2026-01-20T21:06:41.92377066Z,,,01KFEKPGDFEP36ZRS2QADG91H1,2026-01-20T21:06:46.84235716Z,,,,,,,false,2026-01-20T21:06:41.92377066Z,,,,,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T21:06:41.92377066Z,CG_selfish,2026-01-20T21:06:41.92377066Z
01KFEDCCHGZS8158VZSSNCZZHP,2,2026-01-20T19:52:06.105731536Z,01KFEDCCH0VMFH7P25F40PD43N,2026-01-20T19:16:23.728473084Z,true,2026-01-20T19:56:56.356975155Z,disconnected,2026-01-20T19:56:56.316895899Z,01KFEDCCM20K0557YBYPQA62XP,2026-01-20T19:16:23.812947565Z,01KFEEZ5A1XR3AW8M555G2MMQG,2026-01-20T19:44:07.494100213Z,12,2026-01-20T19:52:06.215774859Z,null,2026-01-20T19:56:56.356975155Z,true,2026-01-20T19:52:06.105731536Z,true,2026-01-20T19:52:06.105731536Z,ended,2026-01-20T19:56:56.316895899Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:23.728473084Z,CG_cooperate,2026-01-20T19:16:23.728473084Z
01KFEDCAVXCN1BR0PV518R81QD,2,2026-01-20T19:52:19.441170975Z,01KFEDCAVEZK3QD8ZFC2PP83WE,2026-01-20T19:16:22.013692179Z,true,2026-01-20T19:56:28.409636009Z,disconnected,2026-01-20T19:56:28.376191677Z,01KFEDCAWN1Z3884R89ESHZV0B,2026-01-20T19:16:22.039396622Z,01KFEFE0YBSH4Q9F17R13TNW1C,2026-01-20T19:52:14.545866398Z,12,2026-01-20T19:52:19.510057814Z,null,2026-01-20T19:56:28.409636009Z,true,2026-01-20T19:52:19.441170975Z,true,2026-01-20T19:52:19.441170975Z,ended,2026-01-20T19:56:28.376191677Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:22.013692179Z,CG_cooperate,2026-01-20T19:16:22.013692179Z
01KFEDCB86CRTSSJ6JG7B2HS7E,2,2026-01-20T19:36:39.430330747Z,01KFEDCB7P38BTZ4ACVDP6P0XN,2026-01-20T19:16:22.406594998Z,true,2026-01-20T19:38:10.910875114Z,disconnected,2026-01-20T19:38:10.879242097Z,01KFEDCBCFATHQECJW9J8NP711,2026-01-20T19:16:22.545085663Z,01KFEE9ZENEVEGRCHGJCB7KVKZ,2026-01-20T19:32:33.369657115Z,12,2026-01-20T19:36:39.475343773Z,null,2026-01-20T19:38:10.910875114Z,true,2026-01-20T19:36:39.430330747Z,true,2026-01-20T19:36:39.430330747Z,ended,2026-01-20T19:38:10.879242097Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:22.406594998Z,noCG_cooperate,2026-01-20T19:16:22.406594998Z
01KFEHA25QS717K28J0SK0Z44C,2,2026-01-20T20:36:41.263627001Z,01KFEHA20TFYVSSENV0N2723W5,2026-01-20T20:25:01.879562283Z,true,2026-01-20T20:39:34.581399673Z,disconnected,2026-01-20T20:39:34.506801717Z,01KFEHA28D4HMZY1PXZWM5X40E,2026-01-20T20:25:01.967381183Z,01KFEHXVVMFEN1H1K5T56DK35X,2026-01-20T20:35:50.779723281Z,12,2026-01-20T20:36:41.455712369Z,null,2026-01-20T20:39:34.581399673Z,true,2026-01-20T20:36:41.263627001Z,true,2026-01-20T20:36:41.263627001Z,ended,2026-01-20T20:39:34.506801717Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:01.879562283Z,CG_selfish,2026-01-20T20:25:01.879562283Z
01KFEHAKXN2MEYZPYFWGXWQ2JK,2,2026-01-20T20:40:14.93177343Z,01KFEHAKWNS08RQENHQ36ND5GA,2026-01-20T20:25:20.053517996Z,true,2026-01-20T20:40:52.691160235Z,disconnected,2026-01-20T20:40:52.629393162Z,01KFEHAM0MP55TFVF9DPJ4SYNB,2026-01-20T20:25:20.150036046Z,01KFEJ4K8A1X3REHD5SC70D4XS,2026-01-20T20:39:31.346289632Z,12,2026-01-20T20:40:15.194734122Z,null,2026-01-20T20:40:52.691160235Z,true,2026-01-20T20:40:14.93177343Z,true,2026-01-20T20:40:14.93177343Z,ended,2026-01-20T20:40:52.629393162Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:20.053517996Z,CG_selfish,2026-01-20T20:25:20.053517996Z
01KFEKHZPE52V00NFFWQ68WC0W,,,01KFEKHQDC2K693XFM5ANS8DHE,2026-01-20T21:04:18.638398499Z,false,2026-01-20T21:04:18.638398499Z,shared lobby timeout,2026-01-20T21:34:24.493905301Z,01KFEKJ8Y5035Y5H8Z0K2YB5GF,2026-01-20T21:04:28.11052758Z,01KFEMZY7X2DZBTA9MHACH26MF,2026-01-20T21:29:24.489363396Z,,,,,false,2026-01-20T21:04:18.638398499Z,,,failed,2026-01-20T21:34:24.493905301Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T21:04:18.638398499Z,CG_selfish,2026-01-20T21:04:18.638398499Z
01KFEHAM4AZFDTAG8DR1VA4141,2,2026-01-20T20:48:14.906455432Z,01KFEHAM0SBSN9QYCK4NGJTWCC,2026-01-20T20:25:20.266384879Z,true,2026-01-20T20:54:03.109687969Z,end of game,2026-01-20T20:54:03.163350649Z,01KFEHAM8SP0KJ2GV0BQKNYJGZ,2026-01-20T20:25:20.413422437Z,01KFEJJYJ194W1ZM2PN0MRE1YF,2026-01-20T20:47:21.675197143Z,12,2026-01-20T20:48:15.245921656Z,null,2026-01-20T20:54:03.109687969Z,true,2026-01-20T20:48:14.906455432Z,true,2026-01-20T20:48:14.906455432Z,ended,2026-01-20T20:54:03.163350649Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:20.266384879Z,noCG_selfish,2026-01-20T20:25:20.266384879Z
