id,advice,adviceLastChangedAt,bonus,bonusLastChangedAt,endReason,endReasonLastChangedAt,ended,endedLastChangedAt,exitStep,exitStepLastChangedAt,exitStepDone,exitStepDoneLastChangedAt,exitSurvey,exitSurveyLastChangedAt,gameID,gameIDLastChangedAt,intro,introLastChangedAt,introDone,introDoneLastChangedAt,participantID,participantIDLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt,urlParams,urlParamsLastChangedAt,writtenPlan,writtenPlanLastChangedAt
01KFEKYDBHRB0V4J8GGC1RRNB4,"{""advice"":""Try to get the best outcome for yourself.""}",2026-01-20T21:12:11.200129415Z,180,2026-01-20T21:20:39.351815647Z,,,game ended,2026-01-20T21:21:09.986398699Z,1,2026-01-20T21:22:52.837738456Z,,,"{""adviceFollowed"":""yes we follow the advice well"",""partnerAdvice"":"""",""feedback"":""It was so interesting ""}",2026-01-20T21:22:52.770498983Z,01KFEKHX1P9ZX6RDK1X5H16NSJ,2026-01-20T21:13:57.764803964Z,3,2026-01-20T21:12:11.244726485Z,true,2026-01-20T21:14:55.955195939Z,01KFEKYB1DDG5T0VW05XPF6B1D,2026-01-20T21:11:05.841611901Z,67c8cfe8a598a22fe32828b6,2026-01-20T21:11:05.841611901Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T21:11:06.366988652Z,CG_selfish,2026-01-20T21:11:06.366988652Z,"{""PROLIFIC_PID"":""67c8cfe8a598a22fe32828b6"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696febb3fbd1db2c24979f5a""}",2026-01-20T21:11:08.182305841Z,"{""plan"":""My plan is to use win the game""}",2026-01-20T21:14:55.986380864Z
01KFEM28JQSZ9GA45N3RYAV1XD,,,,,no game available,2026-01-20T21:14:56.251177971Z,game failed,2026-01-20T21:14:42.343859461Z,,,true,2026-01-20T21:14:56.322033854Z,"{""gamefailed"":""nogame""}",2026-01-20T21:14:56.354810865Z,01KFEKHW4PTMHQ49S2BQJG3GAZ,2026-01-20T21:13:12.170883037Z,1,2026-01-20T21:14:22.225212269Z,,,01KFEM27R3994W8SSKHSSPFV91,2026-01-20T21:13:12.023653935Z,5c5d36bc034e280001644c3b,2026-01-20T21:13:12.023653935Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:13:12.170883037Z,noCG_selfish,2026-01-20T21:13:12.170883037Z,"{""PROLIFIC_PID"":""5c5d36bc034e280001644c3b"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fefcbc85fdaac3f733924""}",2026-01-20T21:13:12.448723783Z,,
01KFEMXSXM2E7KWBHF01XQSQ21,"{""advice"":""Try to find an outcome that's fair for both of you.""}",2026-01-20T21:29:25.795969575Z,142,2026-01-20T21:34:04.212554518Z,disconnected,2026-01-20T21:35:45.165413845Z,game ended,2026-01-20T21:35:46.025923946Z,,,,,,,01KFEKHYGJVR6CTJ1VBD0SJDYW,2026-01-20T21:28:15.639047053Z,3,2026-01-20T21:29:25.856208591Z,true,2026-01-20T21:29:49.544583475Z,01KFEMXNSSR4PM08CB3F8Y5MW4,2026-01-20T21:28:14.516227022Z,6952c874bffb3b875800a61c,2026-01-20T21:28:14.516227022Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:28:15.639047053Z,noCG_cooperate,2026-01-20T21:28:15.639047053Z,"{""PROLIFIC_PID"":""6952c874bffb3b875800a61c"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696ff341cc99cb8b6c49330d""}",2026-01-20T21:28:15.839122194Z,"{""plan"":""i will try to park in the lowest cost spot""}",2026-01-20T21:29:49.484918766Z
01KFEMYPQE297SQBBGD1MS3FP8,"{""advice"":""Try to find an outcome that's fair for both of you.""}",2026-01-20T21:30:22.178393891Z,190,2026-01-20T21:38:54.563119475Z,,,game ended,2026-01-20T21:39:35.660510865Z,1,2026-01-20T21:40:51.65151188Z,,,"{""adviceFollowed"":"""",""partnerAdvice"":""be greedy. or maybe the same that i got but the other one was still greedy."",""feedback"":""i had to reload because i ended up with a white screen multiple times""}",2026-01-20T21:40:51.713742661Z,01KFEKHZCYGXG9E88XG20MH24Y,2026-01-20T21:30:06.309541339Z,3,2026-01-20T21:30:22.247986088Z,true,2026-01-20T21:31:09.581117816Z,01KFEMYNH72CR3384RX247DCYR,2026-01-20T21:28:44.014106892Z,69307d745bd074cbca8fb68d,2026-01-20T21:28:44.014106892Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:28:44.099597024Z,noCG_cooperate,2026-01-20T21:28:44.099597024Z,"{""PROLIFIC_PID"":""69307d745bd074cbca8fb68d"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696ff33b4915b863645c4d15""}",2026-01-20T21:28:44.388699102Z,"{""plan"":""I would park on B because the other player might try to get on C""}",2026-01-20T21:31:09.635000018Z
01KFEEYVD680P97ZD7RX0R9YA0,,,,,,,null,2026-01-20T21:01:39.563723291Z,,,,,,,01KFEKP9HT65C7N3DPWEN904QP,2026-01-20T21:35:25.021937353Z,1,2026-01-20T19:44:49.735520593Z,null,2026-01-20T21:01:39.563723291Z,01KFEEYPRBVY7HD34QK41D7KB0,2026-01-20T19:43:57.350257087Z,666408427db5e38fe0ea1736,2026-01-20T19:43:57.350257087Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:04:18.078386323Z,noCG_cooperate,2026-01-20T21:04:18.078386323Z,"{""PROLIFIC_PID"":""666408427db5e38fe0ea1736"",""STUDY_ID"":""696b2a594b14c2160fb1e6bf"",""SESSION_ID"":""696fda0824b9b8170a6f3023""}",2026-01-20T19:43:58.194160009Z,,
01KFEHFHGVMZZ35F5CSBQJBJM3,"{""advice"":""Try to find an outcome that's fair for both of you.""}",2026-01-20T20:29:24.788690823Z,83,2026-01-20T20:33:27.89082571Z,,,game ended,2026-01-20T20:33:44.888650079Z,1,2026-01-20T20:34:15.524759029Z,,,"{""adviceFollowed"":""yes, but we ran into trouble once in a while."",""partnerAdvice"":"""",""feedback"":""no, not at all.""}",2026-01-20T20:34:15.517048048Z,01KFEHA1GDXTPSA0SX8CRPX47C,2026-01-20T20:28:01.446835891Z,3,2026-01-20T20:29:24.794422473Z,true,2026-01-20T20:29:54.799167503Z,01KFEHFHAC4K0FQTVAGH8ZWYN5,2026-01-20T20:28:01.43527828Z,6966ac0f9af686ae3725be88,2026-01-20T20:28:01.43527828Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:28:01.446835891Z,CG_cooperate,2026-01-20T20:28:01.446835891Z,"{""PROLIFIC_PID"":""6966ac0f9af686ae3725be88"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe514b4dac104086c8898""}",2026-01-20T20:28:01.616307328Z,"{""plan"":""Try to park in a purple spot if the person wants a yellow spot then it is a yellow spot ""}",2026-01-20T20:29:54.79314919Z
01KFEJABGC6P623T7A5G0Q33VP,"{""advice"":""Try to get the best outcome for yourself.""}",2026-01-20T20:45:35.062170212Z,64,2026-01-20T20:51:16.544392874Z,disconnected,2026-01-20T20:52:54.815146499Z,game ended,2026-01-20T20:52:54.996656735Z,1,2026-01-20T20:54:21.370720787Z,,,"{""adviceFollowed"":"""",""partnerAdvice"":""I think my partner received the same feedback as I did."",""feedback"":""My partner didn't respond in time and the game ended early. ""}",2026-01-20T20:54:21.387318268Z,01KFEHAKXJ10EJRCGF487MPEAV,2026-01-20T20:46:20.368472563Z,3,2026-01-20T20:45:35.075791746Z,true,2026-01-20T20:47:13.389686478Z,01KFEJAA9Q7RQ5YY72TK50RZ83,2026-01-20T20:42:40.012202549Z,666c4699beb014a7b85ccea1,2026-01-20T20:42:40.012202549Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:42:40.03496332Z,noCG_selfish,2026-01-20T20:42:40.03496332Z,"{""PROLIFIC_PID"":""666c4699beb014a7b85ccea1"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe83759c5111edcc4a4b0""}",2026-01-20T20:42:40.589345247Z,"{""plan"":""My plan is to avoid collisions first, since getting 0 MU hurts both of us. Ideally, I’ll try to park in a different spot from my partner but aim for the same color, because that gives us the bonus on top of regular earnings.""}",2026-01-20T20:47:13.378383631Z
01KFEJY9418R2BQRPDT9220F8R,"{""advice"":""Try to find an outcome that's fair for both of you.""}",2026-01-20T20:54:55.605182487Z,26,2026-01-20T20:56:26.807692746Z,disconnected,2026-01-20T20:58:47.024025165Z,game ended,2026-01-20T20:58:47.320149254Z,1,2026-01-20T21:03:29.18114578Z,,,"{""adviceFollowed"":""Yes we all followed"",""partnerAdvice"":"""",""feedback"":""None""}",2026-01-20T21:03:29.160480703Z,01KFEJ5C8N149KF44PHZZN9T4C,2026-01-20T20:53:32.975296405Z,3,2026-01-20T20:54:55.546978318Z,true,2026-01-20T20:55:38.320342198Z,01KFEJY7JZTBX7QXF8GEQM422M,2026-01-20T20:53:32.929191783Z,67d9ad1fbc3111ebe60e2496,2026-01-20T20:53:32.929191783Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:53:32.975296405Z,CG_cooperate,2026-01-20T20:53:32.975296405Z,"{""PROLIFIC_PID"":""67d9ad1fbc3111ebe60e2496"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fea8d73f4806b7a5c3cc6""}",2026-01-20T20:53:33.818457168Z,"{""plan"":""i plan to check and park""}",2026-01-20T20:55:38.296545016Z
01KFEK01H1YPA1JPJ9R7TY1GMF,"{""advice"":""Try to get the best outcome for yourself.""}",2026-01-20T20:58:46.421160771Z,147,2026-01-20T21:05:04.316750765Z,,,game ended,2026-01-20T21:05:29.137853661Z,1,2026-01-20T21:06:08.142255081Z,,,"{""adviceFollowed"":""Yes because we kept on wanting the best spot for ourselves"",""partnerAdvice"":"""",""feedback"":""""}",2026-01-20T21:06:08.105270497Z,01KFEJ5DPRA3SJMDJ397B8T8C1,2026-01-20T20:58:40.109205638Z,3,2026-01-20T20:58:46.401402965Z,true,2026-01-20T20:59:19.161542892Z,01KFEK003W4SFJHP849NEJB0W2,2026-01-20T20:54:30.689884177Z,669bd8ce24b83b4652aebd40,2026-01-20T20:54:30.689884177Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T20:54:30.722092209Z,CG_selfish,2026-01-20T20:54:30.722092209Z,"{""PROLIFIC_PID"":""669bd8ce24b83b4652aebd40"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe9a3fa362f5f8af89d34""}",2026-01-20T20:54:31.604963251Z,"{""plan"":""Choose the best spot that my partner won't think about""}",2026-01-20T20:59:19.14443863Z
01KFEKH2E82JWZZAXCHQQKPEBM,"{""advice"":""Try to find an outcome that's fair for both of you.""}",2026-01-20T21:05:58.289311613Z,139,2026-01-20T21:13:51.772446653Z,,,game ended,2026-01-20T21:14:36.631572296Z,1,2026-01-20T21:15:36.76187915Z,,,"{""adviceFollowed"":""yes i felt that we followed advice and was attentive "",""partnerAdvice"":"""",""feedback"":""no""}",2026-01-20T21:15:36.717826277Z,01KFEKHWZEPZZY95F2XW7M1MFP,2026-01-20T21:06:15.850059351Z,3,2026-01-20T21:05:58.320245793Z,true,2026-01-20T21:07:03.458087163Z,01KFEKH0XPTCC7PJ2ETE86RF0B,2026-01-20T21:03:48.680271291Z,5f45866db58295196efa95f1,2026-01-20T21:03:48.680271291Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:03:48.724668724Z,CG_cooperate,2026-01-20T21:03:48.724668724Z,"{""PROLIFIC_PID"":""5f45866db58295196efa95f1"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fed557b6df8a296591ce6""}",2026-01-20T21:03:49.318398597Z,"{""plan"":""park different where my partner is not parking avoid collusion ""}",2026-01-20T21:07:03.424975873Z
01KFEHBP1ZE2AV6NAD8SG9ZGBW,"{""advice"":""Try to get the best outcome for yourself.""}",2026-01-20T20:27:35.683229518Z,140,2026-01-20T20:30:25.082679332Z,,,game ended,2026-01-20T20:30:35.716296296Z,1,2026-01-20T20:31:00.023123065Z,,,"{""adviceFollowed"":"""",""partnerAdvice"":""play safe and dont allow greed to take over.\n"",""feedback"":""N/A\n""}",2026-01-20T20:31:48.130188403Z,01KFEHA1GK3DQ7TRWFWA7J267H,2026-01-20T20:27:46.323561909Z,3,2026-01-20T20:27:35.698057384Z,true,2026-01-20T20:27:51.905432486Z,01KFEHBN21JY4T78Q3Y4DKB4K9,2026-01-20T20:25:55.00779055Z,65fadd16dd68b34863129702,2026-01-20T20:25:55.00779055Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:55.021208007Z,noCG_selfish,2026-01-20T20:25:55.021208007Z,"{""PROLIFIC_PID"":""65fadd16dd68b34863129702"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe48ce558972eb4242276""}",2026-01-20T20:25:55.548224063Z,"{""plan"":""Playing safe always""}",2026-01-20T20:27:51.900703182Z
01KFEFBSZAAMP372RZJEJ7RG4Z,"{""advice"":""Try to get the best outcome for yourself.""}",2026-01-20T19:52:44.409010009Z,10,2026-01-20T19:55:03.881935691Z,disconnected,2026-01-20T19:55:38.694143339Z,game failed,2026-01-20T21:34:24.57062519Z,,,,,,,01KFEKHZPE52V00NFFWQ68WC0W,2026-01-20T21:27:10.802587023Z,3,2026-01-20T19:52:44.513100444Z,null,2026-01-20T21:17:29.03630604Z,01KFEFBSHPKPNY0KKRHRXJX97E,2026-01-20T19:51:01.866964489Z,5aae93f5fb22320001baaaac,2026-01-20T19:51:01.866964489Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T21:22:47.369611096Z,CG_selfish,2026-01-20T21:22:47.369611096Z,"{""PROLIFIC_PID"":""5aae93f5fb22320001baaaac"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fdbf6b0a88bf602520202""}",2026-01-20T19:51:02.140697208Z,"{""plan"":""I am going to try and earn as many points as possible.  I dont know what strategy I am going to use yet.""}",2026-01-20T19:53:35.154847429Z
01KFEJDH8B1YH8ZGFS5HMW6SF6,"{""advice"":""Try to get the best outcome for yourself.""}",2026-01-20T20:46:33.624680533Z,97,2026-01-20T20:51:16.544392874Z,disconnected,2026-01-20T20:52:54.815146499Z,game ended,2026-01-20T20:52:54.996656735Z,1,2026-01-20T20:54:22.845122668Z,,,"{""adviceFollowed"":"""",""partnerAdvice"":""TO CHOOSE FOR THEMSELVES"",""feedback"":""""}",2026-01-20T20:54:22.82730738Z,01KFEHAKXJ10EJRCGF487MPEAV,2026-01-20T20:46:20.368472563Z,3,2026-01-20T20:46:33.984381867Z,true,2026-01-20T20:47:04.998303445Z,01KFEJDFEVVN6YKZWZ45E2D262,2026-01-20T20:44:24.20329858Z,67d34d55aa336be15bbc95e8,2026-01-20T20:44:24.20329858Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:44:24.22419842Z,noCG_selfish,2026-01-20T20:44:24.22419842Z,"{""PROLIFIC_PID"":""67d34d55aa336be15bbc95e8"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe74c8b00a0114f3613aa""}",2026-01-20T20:44:24.857402976Z,"{""plan"":""TO CHOOSE THE BEST FOR MYSELF""}",2026-01-20T20:47:04.984823087Z
01KFEEE7TT02M54S91A4VTVACN,,,,,no game available,2026-01-20T19:43:39.82445443Z,null,2026-01-20T21:01:31.072614191Z,,,true,2026-01-20T19:43:39.822050524Z,"{""gamefailed"":""nogame""}",2026-01-20T19:43:39.818078282Z,01KFEKP9HT65C7N3DPWEN904QP,2026-01-20T21:35:25.021937353Z,,,null,2026-01-20T21:01:31.072614191Z,01KFEEE7J015B0K5E97W66PFJW,2026-01-20T19:34:53.018248275Z,692f221e98e3cdcf10465812,2026-01-20T19:34:53.018248275Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:04:18.078386323Z,noCG_cooperate,2026-01-20T21:04:18.078386323Z,"{""PROLIFIC_PID"":""692f221e98e3cdcf10465812"",""STUDY_ID"":""696b2a594b14c2160fb1e6bf"",""SESSION_ID"":""696fd8b17a75cf4370f86104""}",2026-01-20T19:34:53.208706054Z,,
01KFEN92HJVHW16Y2A35M0ZSGT,"{""advice"":""Try to find an outcome that's fair for both of you.""}",2026-01-20T21:36:18.11457438Z,,,disconnected,2026-01-20T21:39:57.674798684Z,game ended,2026-01-20T21:39:57.818694705Z,,,,,,,01KFEKP9GSV40RZGCZ6HF7SPHV,2026-01-20T21:37:19.197175581Z,3,2026-01-20T21:36:18.170043159Z,true,2026-01-20T21:37:21.520622163Z,01KFEN9204K07MSBZDW3RVHVXM,2026-01-20T21:34:23.794157909Z,69669181697c601fb99bf704,2026-01-20T21:34:23.794157909Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:34:23.869900824Z,CG_cooperate,2026-01-20T21:34:23.869900824Z,"{""PROLIFIC_PID"":""69669181697c601fb99bf704"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696ff3527a2bb0a5503c48b2""}",2026-01-20T21:34:24.121770961Z,"{""plan"":""Maximize score and find a win-win situation""}",2026-01-20T21:37:21.613632637Z
01KFEHR9M8MMXQTY7YBWGJBRF3,"{""advice"":""Try to get the best outcome for yourself.""}",2026-01-20T20:34:12.280274834Z,,,,,game failed,2026-01-20T20:45:28.110119317Z,,,,,,,01KFEHAM4E8199449TR55KHGQP,2026-01-20T20:40:14.93177343Z,3,2026-01-20T20:34:12.288112477Z,,,01KFEHR936F8CFHKR3X0JNV4XV,2026-01-20T20:32:48.264380116Z,602e48dbf732e9962e27fdbd,2026-01-20T20:32:48.264380116Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T20:32:48.277334311Z,CG_selfish,2026-01-20T20:32:48.277334311Z,"{""PROLIFIC_PID"":""602e48dbf732e9962e27fdbd"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe4be73ec55214ceb2c81""}",2026-01-20T20:32:48.565693071Z,,
01KFEJ69D1M16DP7KKF28QP67N,"{""advice"":""Try to find an outcome that's fair for both of you.""}",2026-01-20T20:42:39.472985174Z,77,2026-01-20T20:47:18.518474892Z,disconnected,2026-01-20T20:47:25.586631008Z,game ended,2026-01-20T20:47:25.631885662Z,1,2026-01-20T20:48:32.56976955Z,,,"{""adviceFollowed"":""I think my partner understood the game well."",""partnerAdvice"":"""",""feedback"":""My partner got disconnected that's a bit disappointing.""}",2026-01-20T20:48:32.554561218Z,01KFEHAKXZ2D55CPVCZM6D4RJ0,2026-01-20T20:42:48.882550435Z,3,2026-01-20T20:42:39.491179785Z,true,2026-01-20T20:43:57.028441422Z,01KFEJ68V0PZ5PRZN1X46V9BSP,2026-01-20T20:40:26.785244593Z,5edeea354d54cb1a825aa8f9,2026-01-20T20:40:26.785244593Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:40:26.805843351Z,CG_cooperate,2026-01-20T20:40:26.805843351Z,"{""PROLIFIC_PID"":""5edeea354d54cb1a825aa8f9"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe8187b9dcaf41f84f20d""}",2026-01-20T20:40:27.214111618Z,"{""plan"":""I would like to maximise my earnings considering my partner earnings in mind as well. Would like to formulate workable solution with my partner""}",2026-01-20T20:43:56.981221546Z
01KFEMNNTFR43S2BC0SD4Z51RS,"{""advice"":""Try to find an outcome that's fair for both of you.""}",2026-01-20T21:26:28.400574249Z,7,2026-01-20T21:29:09.536065722Z,disconnected,2026-01-20T21:30:50.406147429Z,game ended,2026-01-20T21:30:50.559117939Z,1,2026-01-20T21:32:08.20305047Z,,,"{""adviceFollowed"":""I don’t know about my partner but I did follow, unfortunately my partner disconnected "",""partnerAdvice"":"""",""feedback"":""""}",2026-01-20T21:32:08.045551642Z,01KFEKHY2GXPPWGJHAPGBK801G,2026-01-20T21:23:49.34239664Z,3,2026-01-20T21:26:28.354421848Z,true,2026-01-20T21:27:54.101235651Z,01KFEMNJ5RQSZCDXNMK7ZTFH6C,2026-01-20T21:23:48.17504395Z,673b92cbbff62ed07bb1701b,2026-01-20T21:23:48.17504395Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:23:49.34239664Z,CG_cooperate,2026-01-20T21:23:49.34239664Z,"{""PROLIFIC_PID"":""673b92cbbff62ed07bb1701b"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe8ffbbc50e1ef5135043""}",2026-01-20T21:23:50.183703298Z,"{""plan"":""Choose the parking that I see fit but choose earnings fairly for both of us ""}",2026-01-20T21:27:54.014090067Z
01KFEHF7572SXHJWAG2WR57G7K,"{""advice"":""Try to find an outcome that's fair for both of you.""}",2026-01-20T20:29:19.075882303Z,97,2026-01-20T20:35:24.572326011Z,,,game ended,2026-01-20T20:35:49.825506889Z,1,2026-01-20T20:36:44.321457195Z,,,"{""adviceFollowed"":""Ja war angemessen"",""partnerAdvice"":"""",""feedback"":""Nein , war sehr angenehm.""}",2026-01-20T20:36:44.330521662Z,01KFEHA1QDYX27N1S60Z95NKD9,2026-01-20T20:31:26.072115303Z,3,2026-01-20T20:29:19.245870854Z,true,2026-01-20T20:32:08.006399784Z,01KFEHF6G0M4P9T0G6KQP3VGWR,2026-01-20T20:27:50.82304068Z,6965544fb7b77673db060d00,2026-01-20T20:27:50.82304068Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:27:50.83981395Z,CG_cooperate,2026-01-20T20:27:50.83981395Z,"{""PROLIFIC_PID"":""6965544fb7b77673db060d00"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe49bda5d549ed89f2932""}",2026-01-20T20:27:51.195840376Z,"{""plan"":""I give my best to Win thats all :-P""}",2026-01-20T20:32:08.049344836Z
01KFEKX81PP8HQJB5KWQ299DFM,"{""advice"":""Try to get the best outcome for yourself.""}",2026-01-20T21:12:51.742414401Z,,,disconnected,2026-01-20T21:15:40.819494615Z,game ended,2026-01-20T21:15:40.913521728Z,1,2026-01-20T21:16:11.70397336Z,,,"{""adviceFollowed"":""I feel I did. My partner was apparently AFK."",""partnerAdvice"":"""",""feedback"":""Only problem was my partner was a no-show.""}",2026-01-20T21:16:11.735674149Z,01KFEKHW3K0MKRMNBHCXMKRP1H,2026-01-20T21:10:27.699764435Z,3,2026-01-20T21:12:51.777159563Z,true,2026-01-20T21:13:57.706235044Z,01KFEKX7D0HRY118B4M5NFBA86,2026-01-20T21:10:27.638538394Z,6301bea375d97d2ebbd2a107,2026-01-20T21:10:27.638538394Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T21:10:27.699764435Z,CG_selfish,2026-01-20T21:10:27.699764435Z,"{""PROLIFIC_PID"":""6301bea375d97d2ebbd2a107"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fee08f3b5ce4054914974""}",2026-01-20T21:10:27.834921647Z,"{""plan"":""I will park in colored spots with lesser earnings because I assume my partner will try for the higher earning spots. If they appear to have the same game plan as me, then I will pivot.""}",2026-01-20T21:13:57.672582393Z
01KFEFDZ8TWK9211YBCGZ5JV4C,,,,,no game available,2026-01-20T19:56:46.12488404Z,null,2026-01-20T21:01:52.655279075Z,,,true,2026-01-20T19:56:46.127992444Z,"{""gamefailed"":""nogame""}",2026-01-20T19:56:46.120554978Z,01KFEKP9HT65C7N3DPWEN904QP,2026-01-20T21:35:25.021937353Z,1,2026-01-20T19:53:00.427892526Z,null,2026-01-20T21:01:52.655279075Z,01KFEFDYTBYDSB2245T9QN40YC,2026-01-20T19:52:12.826398306Z,60b542b8fbb1a6a2678f5054,2026-01-20T19:52:12.826398306Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:04:18.078386323Z,noCG_cooperate,2026-01-20T21:04:18.078386323Z,"{""PROLIFIC_PID"":""60b542b8fbb1a6a2678f5054"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fdc2580b891aff5473674""}",2026-01-20T19:52:13.077455922Z,,
01KFEHVQ5CHDKKYBKKZ5GXNMKV,"{""advice"":""Try to find an outcome that's fair for both of you.""}",2026-01-20T20:35:27.907019574Z,124,2026-01-20T20:38:40.344938199Z,,,game ended,2026-01-20T20:38:55.711563892Z,1,2026-01-20T20:39:21.41584839Z,,,"{""adviceFollowed"":"""",""partnerAdvice"":""Maybe they were told to choose one that is consistently different each time."",""feedback"":""""}",2026-01-20T20:39:21.398147224Z,01KFEHA1Z72TJ9J0QENR016CFN,2026-01-20T20:34:40.444699061Z,3,2026-01-20T20:35:27.899665964Z,true,2026-01-20T20:36:28.116679071Z,01KFEHVPXQBKW0HCAQVFWBHZR2,2026-01-20T20:34:40.428198254Z,5cb62e9293342300017a72a1,2026-01-20T20:34:40.428198254Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:34:40.444699061Z,noCG_cooperate,2026-01-20T20:34:40.444699061Z,"{""PROLIFIC_PID"":""5cb62e9293342300017a72a1"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe5829b5f6972db4d209f""}",2026-01-20T20:34:40.661044729Z,"{""plan"":""I think the chances of balance would be with A and B, and would be the most equitable. I would recommend that based on the fact that both of us would receive the stated earnings with a bonus. ""}",2026-01-20T20:36:28.10839257Z
